stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
294,2,20210517,2,VACCI,8.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
295,2,20210517,2,NYSY,3.3,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
296,2,20210517,2,PITA,8,S,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
297,2,20210517,2,QUAL,5,S,Quercus alba,white oak,pyrophyte,4,medium,,
298,2,20210517,2,QUNI,3.7,S,Quercus nigra,water oak,mesophyte,4,medium,,
299,2,20210517,2,QUNI,5,I,Quercus nigra,water oak,mesophyte,4,medium,,
300,2,20210517,2,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
301,2,20210517,FB,PITA,11.5,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
302,2,20210517,3,LIST,20.2,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
303,2,20210517,3,QUNI,17,S,Quercus nigra,water oak,mesophyte,4,medium,,
304,2,20210517,3,QUNI,17.5,S,Quercus nigra,water oak,mesophyte,4,medium,,
305,2,20210517,3,ACRU,24.5,I,Acer rubrum,red maple,mesophyte,4,medium,,
306,2,20210517,3,QUNI,8.5,S,Quercus nigra,water oak,mesophyte,4,medium,,
307,2,20210517,3,PITA,9.4,S,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
308,2,20210517,3,PITA,14,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
309,2,20210517,3,PITA,13.4,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
310,2,20210517,3,SW,11,I,Oxydendrum arboreum,sourwood,intermediate,4,medium,,
311,2,20210517,3,PIEC,15.2,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
312,2,20210517,FB,PITA,32.3,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
313,2,20210517,FB,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
314,2,20210517,3,PRUNUS,16.7,I,Prunus sp.,cherry,intermediate,4,medium,,
315,2,20210517,3,LIST,4.1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
316,2,20210517,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
317,2,20210517,3,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
318,2,20210517,3,LIST,3.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
319,2,20210517,3,QUNI,10.5,I,Quercus nigra,water oak,mesophyte,4,medium,,
320,2,20210517,3,PITA,37.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
321,2,20210517,3,PITA,20.5,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
322,2,20210517,3,QUAL,6.2,S,Quercus alba,white oak,pyrophyte,4,medium,,
323,2,20210517,3,QUAL,5.4,S,Quercus alba,white oak,pyrophyte,4,medium,,
324,2,20210517,3,JUVI,6.5,S,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
325,2,20210517,3,QUNI,8.5,S,Quercus nigra,water oak,mesophyte,4,medium,,
326,2,20210517,E,ACRU,18.7,I,Acer rubrum,red maple,mesophyte,4,medium,,
327,2,20210517,E,LIST,13,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
328,2,20210517,E,FAGR,18,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
329,2,20210517,3,LIST,17.4,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
330,2,20210517,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
331,2,20210517,3,QUNI,4,S,Quercus nigra,water oak,mesophyte,4,medium,,
332,2,20210517,3,NYSY,7,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
333,2,20210517,3,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
334,2,20210517,3,ACRU,4.2,S,Acer rubrum,red maple,mesophyte,4,medium,,
335,2,20210517,3,PITA,11.9,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
336,2,20210517,3,PITA,43.9,D,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
337,2,20210517,3,PITA,27.5,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
338,2,20210517,3,NYSY,13.5,I,Nyssa sylvatica,black gum,mesophyte,4,medium,,
339,2,20210517,3,PITA,15.7,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
340,2,20210517,3,VACCI,5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
341,2,20210517,3,VACCI,6,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
342,2,20210517,3,PITA,43,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
343,2,20210517,3,LIST,9.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
344,2,20210517,E,PRUNUS,5.5,S,Prunus sp.,cherry,intermediate,4,medium,,
345,2,20210517,3,QUNI,15.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
346,2,20210517,3,LIST,1.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
347,2,20210517,FB,VACCI,8.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
348,2,20210517,3,QUNI,27.5,I,Quercus nigra,water oak,mesophyte,4,medium,,
349,2,20210517,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
350,2,20210517,3,PITA,35.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
351,2,20210517,3,PITA,11.5,S,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
352,2,20210517,E,QUNI,10,I,Quercus nigra,water oak,mesophyte,4,medium,,
353,2,20210517,E,ACRU,27.7,I,Acer rubrum,red maple,mesophyte,4,medium,,
354,2,20210517,E,LIST,26.8,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
355,2,20210517,4,PITA,29.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
356,2,20210517,4,LIST,20.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
357,2,20210517,4,PITA,11.9,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
358,2,20210517,4,QUAL,8,I,Quercus alba,white oak,pyrophyte,4,medium,,
359,2,20210517,4,PITA,10,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
360,2,20210517,4,FAGR,13.1,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
361,2,20210517,4,PITA,39,D,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
362,2,20210517,FB,QUAL,24.2,C,Quercus alba,white oak,pyrophyte,4,medium,,
363,2,20210517,4,LIST,2.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
364,2,20210517,4,PITA,36.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
365,2,20210517,4,PIEC,29.3,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
366,2,20210517,4,PRUNUS,12,I,Prunus sp.,cherry,intermediate,4,medium,,
367,2,20210517,4,QUNI,8.5,I,Quercus nigra,water oak,mesophyte,4,medium,,
368,2,20210517,4,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
369,2,20210517,4,PITA,9.1,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
370,2,20210517,4,PITA,38.1,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
371,2,20210517,4,DIVI,8.4,I,Diospyros virginiana,persimmon,intermediate,4,medium,,
372,2,20210517,4,PITA,5.4,S,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
373,2,20210517,4,COFL,13.7,S,Cornus florida,dogwood,mesophyte,4,medium,,
374,2,20210517,4,COFL,5.5,S,Cornus florida,dogwood,mesophyte,4,medium,,
375,2,20210517,4,COFL,3.4,S,Cornus florida,dogwood,mesophyte,4,medium,,
376,2,20210517,4,QUNI,19.9,I,Quercus nigra,water oak,mesophyte,4,medium,,
377,2,20210517,4,QUNI,4.7,S,Quercus nigra,water oak,mesophyte,4,medium,,
378,2,20210517,4,NYSY,3.1,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
379,2,20210517,FB,QUNI,20,I,Quercus nigra,water oak,mesophyte,4,medium,,
380,2,20210517,4,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
381,2,20210517,4,VACCI,3.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
382,2,20210517,4,LIST,9,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
383,2,20210517,4,CARYA,38,C,Carya sp.,hickory,intermediate,4,medium,,
384,2,20210517,E,PITA,39.1,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
385,2,20210517,4,LIST,18.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
386,2,20210517,4,LIST,7.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
387,2,20210517,4,QUNI,5.2,S,Quercus nigra,water oak,mesophyte,4,medium,,
388,2,20210517,4,PITA,19.7,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
389,2,20210517,4,FAGR,19.2,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
390,2,20210517,4,QUNI,9.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
391,2,20210517,4,COFL,5.3,S,Cornus florida,dogwood,mesophyte,4,medium,,
392,2,20210517,E,LIST,21,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
393,2,20210517,E,LIST,15,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
394,2,20210517,E,LIST,18,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
395,3,20210518,1,PITA,49.3,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
396,3,20210518,1,QUNI,10.8,I,Quercus nigra,water oak,mesophyte,2,high,,
397,3,20210518,1,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
398,3,20210518,1,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
399,3,20210518,1,QUNI,37.6,C,Quercus nigra,water oak,mesophyte,2,high,,
400,3,20210518,1,LIST,2.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
401,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
402,3,20210518,1,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
403,3,20210518,1,LIST,8.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
404,3,20210518,1,NYSY,7.3,I,Nyssa sylvatica,black gum,mesophyte,2,high,,
405,3,20210518,1,PITA,45.5,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
406,3,20210518,1,QUAL,3.8,S,Quercus alba,white oak,pyrophyte,2,high,,
407,3,20210518,1,LIST,8.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
408,3,20210518,1,PITA,15.1,I,Pinus taeda,loblolly pine,pyrophyte,2,high,,
409,3,20210518,1,LIST,5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
410,3,20210518,1,PIEC,18.5,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
411,3,20210518,1,LIST,8.1,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
412,3,20210518,1,QUNI,10.6,I,Quercus nigra,water oak,mesophyte,2,high,,
413,3,20210518,1,QUNI,12.9,I,Quercus nigra,water oak,mesophyte,2,high,,
414,3,20210518,1,QUNI,23.5,I,Quercus nigra,water oak,mesophyte,2,high,,
415,3,20210518,1,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
416,3,20210518,1,SW,12.2,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
417,3,20210518,1,LIST,5.9,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
418,3,20210518,1,QUNI,26.8,I,Quercus nigra,water oak,mesophyte,2,high,,
419,3,20210518,1,NYSY,9.6,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
420,3,20210518,1,LIST,24.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
421,3,20210518,1,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
422,3,20210518,1,LIST,2.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
423,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
424,3,20210518,1,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
425,3,20210518,1,NYSY,4.1,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
426,3,20210518,1,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
427,3,20210518,1,QUNI,40.3,C,Quercus nigra,water oak,mesophyte,2,high,,
428,3,20210518,1,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
429,3,20210518,1,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
430,3,20210518,E,QUAL,5.5,S,Quercus alba,white oak,pyrophyte,2,high,,
431,3,20210518,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
432,3,20210518,1,PIEC,14,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
433,3,20210518,1,LIST,4.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
434,3,20210518,1,LIST,7.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
435,3,20210518,1,QUNI,22.9,C,Quercus nigra,water oak,mesophyte,2,high,,
436,3,20210518,1,LIST,8.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
437,3,20210518,1,QUNI,15.7,I,Quercus nigra,water oak,mesophyte,2,high,,
438,3,20210518,1,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
439,3,20210518,FB,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
440,3,20210518,FB,PITA,39.9,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
441,3,20210518,FB,QUNI,19.2,I,Quercus nigra,water oak,mesophyte,2,high,,
442,3,20210518,FB,PITA,22.5,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
443,3,20210518,FB,QUNI,14.1,I,Quercus nigra,water oak,mesophyte,2,high,,
444,3,20210518,FB,QUFA,18.7,I,Quercus falcata,southern red oak,pyrophyte,2,high,,
445,3,20210518,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
446,3,20210518,2,PITA,40.5,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
447,3,20210518,2,LIST,6.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
448,3,20210518,E,QUNI,35.5,C,Quercus nigra,water oak,mesophyte,2,high,,
449,3,20210518,2,LIST,12.9,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
450,3,20210518,2,PITA,35.6,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
451,3,20210518,2,LIST,15,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
452,3,20210518,2,PRUNUS,15.8,S,Prunus sp.,cherry,intermediate,2,high,,
453,3,20210518,2,LIST,6,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
454,3,20210518,2,ACRU,11,I,Acer rubrum,red maple,mesophyte,2,high,,
455,3,20210518,2,LIST,6.1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
456,3,20210518,2,NYSY,5.2,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
457,3,20210518,2,QUAL,8.6,I,Quercus alba,white oak,pyrophyte,2,high,,
458,3,20210518,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
459,3,20210518,2,ACRU,8.1,S,Acer rubrum,red maple,mesophyte,2,high,,
460,3,20210518,2,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
461,3,20210518,2,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
462,3,20210518,2,ACRU,6,S,Acer rubrum,red maple,mesophyte,2,high,,
463,3,20210518,2,QUNI,26.9,C,Quercus nigra,water oak,mesophyte,2,high,,
464,3,20210518,2,ACRU,4.6,S,Acer rubrum,red maple,mesophyte,2,high,,
465,3,20210518,2,QUFA,13.3,I,Quercus falcata,southern red oak,pyrophyte,2,high,,
466,3,20210518,E,LIST,18.6,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
467,3,20210518,2,QUNI,37.9,C,Quercus nigra,water oak,mesophyte,2,high,,
468,3,20210518,2,LIST,7.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
469,3,20210518,2,NYSY,6.4,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
470,3,20210518,2,LIST,9.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
471,3,20210518,2,QUNI,12.1,I,Quercus nigra,water oak,mesophyte,2,high,,
472,3,20210518,2,LIST,4.1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
473,3,20210518,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
474,3,20210518,2,LIST,1.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
475,3,20210518,2,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
476,3,20210518,2,NYSY,7.3,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
477,3,20210518,2,LIST,6.3,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
478,3,20210518,2,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
479,3,20210518,2,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
480,3,20210518,2,ACRU,2,S,Acer rubrum,red maple,mesophyte,2,high,,
481,3,20210518,2,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
482,3,20210518,2,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
483,3,20210518,E,ACRU,9.3,I,Acer rubrum,red maple,mesophyte,2,high,,
484,3,20210518,E,ACRU,9.7,I,Acer rubrum,red maple,mesophyte,2,high,,
485,3,20210518,E,LITU,26.7,C,Liquidambar styraciflua,tulip poplar,mesophyte,2,high,,
486,3,20210518,2,SW,14.7,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
487,3,20210518,E,ACRU,3.7,S,Acer rubrum,red maple,mesophyte,2,high,,
488,3,20210518,E,LIST,7.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
489,3,20210518,E,LIST,10.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
490,3,20210518,E,QUNI,37.6,C,Quercus nigra,water oak,mesophyte,2,high,,
491,3,20210518,FB,NYSY,19,I,Nyssa sylvatica,black gum,mesophyte,2,high,,
492,3,20210518,FB,NYSY,6.3,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
493,3,20210518,FB,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
494,3,20210518,FB,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
495,3,20210518,FB,VACCI,4.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
496,3,20210518,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
497,3,20210518,3,LIST,24.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
498,3,20210518,3,PITA,25.5,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
499,3,20210518,3,FAGR,2,S,Fagus grandifolia,American beech,mesophyte,2,high,,
500,3,20210518,3,LIST,10,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
501,3,20210518,3,LIST,9.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
502,3,20210518,3,QUNI,43.3,C,Quercus nigra,water oak,mesophyte,2,high,,
503,3,20210518,3,SW,11.4,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
504,3,20210518,3,NYSY,7.5,S,Nyssa sylvatica,black gum,mesophyte,2,high,,
505,3,20210518,3,QUNI,14.4,I,Quercus nigra,water oak,mesophyte,2,high,,
506,3,20210518,3,LIST,11.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
507,3,20210518,3,QUNI,21.5,I,Quercus nigra,water oak,mesophyte,2,high,,
508,3,20210518,3,LIST,7.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
509,3,20210518,3,LIST,12.8,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
510,3,20210518,3,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
511,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
512,3,20210518,3,QUNI,36.8,C,Quercus nigra,water oak,mesophyte,2,high,,
513,3,20210518,3,FAGR,9.5,S,Fagus grandifolia,American beech,mesophyte,2,high,,
514,3,20210518,3,LIST,10.8,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
515,3,20210518,3,PITA,26.4,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
516,3,20210518,3,SW,9,S,Oxydendrum arboreum,sourwood,intermediate,2,high,,
517,3,20210518,3,LIST,6.6,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
518,3,20210518,3,LIST,5.4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
519,3,20210518,3,QUNI,28.7,C,Quercus nigra,water oak,mesophyte,2,high,,
520,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
521,3,20210518,3,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
522,3,20210518,3,PITA,39.8,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
523,3,20210518,3,LIST,4.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
524,3,20210518,3,NYSY,6.5,I,Nyssa sylvatica,black gum,mesophyte,2,high,,
525,3,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
526,3,20210518,3,SW,6.1,S,Oxydendrum arboreum,sourwood,intermediate,2,high,,
527,3,20210518,3,SW,14.4,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
528,3,20210518,3,PITA,21.6,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
529,3,20210518,3,SW,18.3,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
530,3,20210518,3,VACCI,9,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
531,3,20210518,3,NYSY,15.2,I,Nyssa sylvatica,black gum,mesophyte,2,high,,
532,3,20210518,3,LIST,13.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
533,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
534,3,20210518,3,VACCI,4,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
535,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
536,3,20210518,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
537,3,20210518,3,QUNI,23.2,I,Quercus nigra,water oak,mesophyte,2,high,,
538,3,20210518,3,LIST,3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
539,3,20210518,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
540,3,20210518,3,QUNI,14.1,I,Quercus nigra,water oak,mesophyte,2,high,,
541,3,20210518,3,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
542,3,20210518,3,QUNI,31,C,Quercus nigra,water oak,mesophyte,2,high,,
543,3,20210518,FB,VACCI,6.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
544,3,20210518,FB,VACCI,5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
545,3,20210518,FB,SW,5,S,Oxydendrum arboreum,sourwood,intermediate,2,high,,
546,3,20210518,FB,SW,12.2,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
547,3,20210518,FB,PITA,35.1,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
548,3,20210518,4,SW,22,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
549,3,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
550,3,20210518,4,QUNI,13.8,I,Quercus nigra,water oak,mesophyte,2,high,,
551,3,20210518,4,PITA,14,I,Pinus taeda,loblolly pine,pyrophyte,2,high,,
552,3,20210518,E,QUNI,36.1,C,Quercus nigra,water oak,mesophyte,2,high,,
553,3,20210518,E,LIST,13.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
554,3,20210518,4,LIST,10,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
555,3,20210518,4,LIST,4.6,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
556,3,20210518,4,LIST,3.3,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
557,3,20210518,4,LIST,7.2,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
558,3,20210518,4,QUAL,4,S,Quercus alba,white oak,pyrophyte,2,high,,
559,3,20210518,4,LIST,15.5,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
560,3,20210518,4,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
561,3,20210518,4,LIST,19.7,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
562,3,20210518,4,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
563,3,20210518,4,JUVI,1,S,Juniperus virginiana,eastern red cedar,mesophyte,2,high,,
564,3,20210518,4,PIEC,20.2,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
565,3,20210518,4,PITA,23.9,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
566,3,20210518,4,LIST,3.2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
567,3,20210518,4,QUAL,7.1,I,Quercus alba,white oak,pyrophyte,2,high,,
568,3,20210518,4,PITA,25,I,Pinus taeda,loblolly pine,pyrophyte,2,high,,
569,3,20210518,4,PITA,31.1,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
570,3,20210518,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
571,3,20210518,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
572,3,20210518,4,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
573,3,20210518,4,PITA,5.3,I,Pinus taeda,loblolly pine,pyrophyte,2,high,,
574,3,20210518,4,PITA,8.8,I,Pinus taeda,loblolly pine,pyrophyte,2,high,,
575,3,20210518,4,PIEC,19.4,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
576,3,20210518,4,LIST,14.4,I,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
577,3,20210518,4,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,2,high,,
578,3,20210518,4,PITA,29.5,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
579,3,20210518,4,LIST,2.2,S,Liquidambar styraciflua,sweetgum,mesophyte,2,high,,
580,3,20210518,4,QUNI,16.4,I,Quercus nigra,water oak,mesophyte,2,high,,
581,3,20210518,4,PITA,32,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
582,3,20210518,4,PITA,32,C,Pinus taeda,loblolly pine,pyrophyte,2,high,,
583,3,20210518,E,SW,36.2,I,Oxydendrum arboreum,sourwood,intermediate,2,high,,
584,3,20210518,E,PIEC,21.4,I,Pinus echinata,shortleaf pine,pyrophyte,2,high,,
