Site,Stem_id,Plot,Date,Species,DBH,Distance,Azimuth,Genus,Specific epithet,Scientific name,Common name,Functional,secondary,tert,Notes
MOT,763,60,5/19/2022,PITA,63.8,2.5,180,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
MOT,764,60,5/19/2022,LIST,10.5,5.8,261,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,765,60,5/19/2022,LIST,11.1,4.2,99,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,766,60,5/19/2022,LIST,11.7,2.4,350,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,767,60,5/19/2022,LIST,13.8,6.6,24,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""2"""
MOT,768,60,5/19/2022,LIST,17.3,7.5,268,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,769,60,5/19/2022,LIST,17.4,6.6,24,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,"""2"""
MOT,770,60,5/19/2022,LIST,18.3,4.7,142,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,771,60,5/19/2022,LIST,45.8,2.1,91,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
MOT,772,60,5/19/2022,CARYA,13.6,7.8,188,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,773,61,7/5/2022,PITA,10.2,3.7,117,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,774,61,7/5/2022,PITA,24.9,4.6,268,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,775,61,7/5/2022,PITA,28.9,2.9,12,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,776,61,7/5/2022,PITA,39.9,3,218,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,777,61,7/5/2022,OXAR,13.7,4.3,350,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,778,61,7/5/2022,OXAR,13.8,4.8,46,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,779,61,7/5/2022,OXAR,17.6,2.4,121,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,780,61,7/5/2022,LIST,10.2,3.7,68,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,781,61,7/5/2022,LIST,10.2,7.8,138,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,782,61,7/5/2022,LIST,14.1,3,52,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,783,61,7/5/2022,LIST,15,5.1,38,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,784,61,7/5/2022,LIST,15.5,4.3,270,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,785,61,7/5/2022,LIST,16.5,2.3,271,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,786,61,7/5/2022,LIST,17.7,6.9,135,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,787,61,7/5/2022,ACSA,11.4,6.6,115,Acer ,saccharum,Acer saccharum,sugar maple,other,other,Encroaching,
Talladega,788,61,7/5/2022,ACRU,13,3.7,223,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,789,61,7/5/2022,ACRU,15.7,2.3,203,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,790,62,7/5/2022,PITA,14.7,2.1,234,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,791,62,7/5/2022,PITA,18.5,7.5,77,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,792,62,7/5/2022,PITA,21.2,7.2,56,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,793,62,7/5/2022,PITA,23.4,2.6,341,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,794,62,7/5/2022,PITA,24.4,1.9,140,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,795,62,7/5/2022,PITA,27.5,7.8,146,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,796,62,7/5/2022,PITA,36,6.7,158,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,797,62,7/5/2022,PITA,39.3,7.6,46,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,798,62,7/5/2022,PITA,45.1,7.9,90,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,799,62,7/5/2022,OXAR,16.7,0.8,39,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,800,62,7/5/2022,OXAR,20.5,4.3,220,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,801,62,7/5/2022,OXAR,24.8,5.2,93,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,802,62,7/5/2022,LITU,15,7.3,57,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
Talladega,803,62,7/5/2022,LIST,11,6,153,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,804,62,7/5/2022,LIST,17.4,3.1,92,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,805,62,7/5/2022,LIST,21.2,6.3,349,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,806,62,7/5/2022,LIST,27.3,6,204,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,807,62,7/5/2022,ACSA,12,4.5,172,Acer ,saccharum,Acer saccharum,sugar maple,other,other,Encroaching,
Talladega,808,62,7/5/2022,ACRU,14.4,4.1,68,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,809,63,7/5/2022,PRSE,25.3,7.3,218,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
Talladega,810,63,7/5/2022,PITA,26.1,7.7,168,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,811,63,7/5/2022,PITA,33.3,7.4,173,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,812,63,7/5/2022,PITA,35.3,1.9,347,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,813,63,7/5/2022,PITA,38,2.8,28,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,814,63,7/5/2022,PITA,41.8,4.4,272,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,815,63,7/5/2022,PIPA,44.5,7.3,120,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,816,63,7/5/2022,OXAR,26.9,1.2,265,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,817,63,7/5/2022,ACRU,11.3,6.6,241,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,818,63,7/5/2022,ACRU,13,6.5,127,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,819,63,7/5/2022,ACSA,18.5,7.9,12,Acer ,saccharum,Acer saccharum,sugar maple,other,other,Encroaching,
Talladega,820,63,7/5/2022,ACRU,19.8,2,5,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,821,63,7/5/2022,ACRU,22.5,2.5,38,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,822,63,7/5/2022,ACRU,24.3,2.8,211,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,823,64,7/5/2022,QUAL,13.4,7.7,123,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,824,64,7/5/2022,QURU,14.5,,242,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,825,64,7/5/2022,QUMO,18.5,2.9,21,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
Talladega,826,64,7/5/2022,PRSE,12,5.2,3,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
Talladega,827,64,7/5/2022,PITA,20.3,2.7,351,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,828,64,7/5/2022,PITA,20.6,1.4,118,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,829,64,7/5/2022,PITA,24,7.9,130,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,830,64,7/5/2022,PITA,25.9,7.1,93,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,831,64,7/5/2022,PITA,35.9,6.2,202,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,832,64,7/5/2022,PIPA,47.2,3.8,283,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,833,64,7/5/2022,LITU,29,4.7,215,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
Talladega,834,64,7/5/2022,LIST,11,7.2,280,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,835,64,7/5/2022,LIST,11,7.3,293,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,836,64,7/5/2022,LIST,11.4,4.9,353,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,837,64,7/5/2022,ACRU,15.5,2.9,180,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,838,65,7/5/2022,PITA,21.9,5.1,241,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,839,65,7/5/2022,PITA,30.3,7.2,242,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,840,65,7/5/2022,PITA,33.3,5.1,14,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,841,65,7/5/2022,PITA,36,6.3,288,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,842,65,7/5/2022,PITA,38.3,3.1,250,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,843,65,7/5/2022,PITA,39.7,2.7,16,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,844,65,7/5/2022,PITA,42.3,4,217,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,845,65,7/5/2022,PITA,45.7,4.9,172,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,846,65,7/5/2022,PITA,55.5,6.7,346,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,847,65,7/5/2022,OXAR,14.2,4.9,7,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,848,65,7/5/2022,OXAR,17.8,6.4,191,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,849,65,7/5/2022,OXAR,21,2.6,142,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,850,65,7/5/2022,OXAR,21.1,5.3,7,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,852,65,7/5/2022,LIST,13.5,7.5,42,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,853,65,7/5/2022,LIST,17.6,5.5,163,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,854,65,7/5/2022,LIST,19.9,3.9,105,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,855,65,7/5/2022,LIST,24.5,5.2,344,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,856,65,7/5/2022,LIST,26.4,1.8,268,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,857,65,7/5/2022,LIST,27.7,7.3,34,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,858,65,7/5/2022,ACRU,24.5,6.5,329,Acer ,rubrum,Acer rubrum,red maple,Red maple,other,Encroaching,
Talladega,859,66,7/5/2022,PRSE,24.3,4.8,299,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
Talladega,860,66,7/5/2022,PITA,56.4,4.3,8,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,861,66,7/5/2022,OXAR,13,5.4,130,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,862,66,7/5/2022,OXAR,14.5,6.7,290,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,863,66,7/5/2022,OXAR,17.3,7.8,142,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,864,66,7/5/2022,OXAR,20.5,2.9,91,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,865,66,7/5/2022,OXAR,20.9,6.6,292,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,866,66,7/5/2022,OXAR,22.2,65,208,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,867,66,7/5/2022,LITU,21.5,6.5,250,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
Talladega,868,66,7/5/2022,LITU,55.3,6.7,225,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
Talladega,869,66,7/5/2022,LITU,69.5,7.6,103,Liriodendron ,tulipifera,Liriodendron tulipifera,tulip poplar,Tulip poplar,other,Encroaching,
Talladega,870,66,7/5/2022,FAGR,12.3,3.2,177,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
Talladega,871,66,7/5/2022,FAGR,13.8,2.1,257,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
Talladega,872,66,7/5/2022,FAGR,16.2,3.1,88,Fagus ,grandifolia,Fagus grandifolia,American beech,other,other,Encroaching,
Talladega,873,66,7/5/2022,CARYA,17.5,3.8,240,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,874,67,7/5/2022,ULAL,11,5.5,135,Ulmus ,alata,Ulmus alata,winged elm,other,other,Encroaching,
Talladega,875,67,7/5/2022,QUNI,10.2,186,,Quercus ,nigra,Quercus nigra,water oak,water oak,other,Encroaching,
Talladega,876,67,7/5/2022,QUFA,26.5,7.3,52,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
Talladega,877,67,7/5/2022,QUAL,64.3,3.8,352,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,878,67,7/5/2022,PRSE,32.4,1.3,355,Prunus,serotina,Prunusserotina,cherry,other,other,Encroaching,
Talladega,879,67,7/5/2022,PITA,52,4.1,211,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,880,67,7/5/2022,OXAR,13.5,6.8,273,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,881,67,7/5/2022,LIST,12.2,4.5,172,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,882,67,7/5/2022,LIST,16.2,6.2,205,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,883,67,7/5/2022,LIST,16.4,7.8,239,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,884,67,7/5/2022,LIST,33.7,4.3,106,Liquidambar ,styraciflua,Liquidambar styraciflua,sweetgum,Sweetgum,sweetgum,Encroaching,
Talladega,885,68,7/5/2022,QUAL,10.7,7.1,324,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,886,68,7/5/2022,QUFA,17.5,3.7,215,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
Talladega,887,68,7/5/2022,QURU,28.4,6.2,137,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,888,68,7/5/2022,QURU,34.5,5,62,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,889,68,7/5/2022,QURU,41.7,6.3,251,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,890,68,7/5/2022,QURU,53.5,4.6,177,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,891,68,7/5/2022,PITA,19.3,7.3,48,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,892,68,7/5/2022,PIEC,31.6,2.7,87,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,893,68,7/5/2022,OXAR,20.3,5.3,202,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,894,68,7/5/2022,OXAR,24.6,5.1,200,Oxydendrum ,arboreum,Oxydendrum arboreum,sourwood,other,other,Encroaching,
Talladega,895,69,7/5/2022,QUMO,60.7,4.3,182,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
Talladega,896,69,7/5/2022,QUMO,78,5.3,294,Quercus ,montana,Quercus montana,chestnut oak,Upland oak,Upland oak,Upland oak,
Talladega,897,69,7/5/2022,PITA,33.3,7.6,29,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,898,69,7/5/2022,PIPA,48.2,2.9,167,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,899,69,7/5/2022,CARYA,12.1,5.2,96,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,900,70,7/5/2022,QUAL,11.2,,,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,901,70,7/5/2022,PIEC,14.8,,,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,902,70,7/5/2022,PIEC,35.3,,,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,903,70,7/5/2022,PIPA,52.8,,,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,904,70,7/5/2022,PIPA,52.8,,,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,905,70,7/5/2022,CARYA,10,,,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,906,71,7/5/2022,PIPA,10.5,5.1,246,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,907,71,7/5/2022,PIPA,10.7,4.3,12,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,908,71,7/5/2022,PIPA,11,5.6,84,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,909,71,7/5/2022,PIPA,11.1,3.3,128,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,910,71,7/5/2022,PIEC,13.7,7.2,278,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,911,71,7/5/2022,PIPA,13.8,4.4,227,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,912,71,7/5/2022,PIPA,14.8,2.6,104,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,913,71,7/5/2022,PIPA,15.2,6.3,355,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,914,71,7/5/2022,PIPA,16,5.5,211,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,915,71,7/5/2022,PIPA,16.9,6.5,52,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,916,71,7/5/2022,PIPA,17,7.8,118,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,917,71,7/5/2022,PIPA,18.1,1.3,1.3,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,918,71,7/5/2022,PIPA,18.3,4.6,140,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,919,71,7/5/2022,PIPA,18.5,7.9,136,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,920,71,7/5/2022,PIPA,21.5,3.4,47,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,921,71,7/5/2022,PIPA,22.2,6.4,5,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,922,71,7/5/2022,PIPA,22.8,4.2,294,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,923,71,7/5/2022,PIPA,25.8,7.2,218,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,924,71,7/5/2022,PIPA,26.7,4.2,122,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,925,71,7/5/2022,PIPA,35.5,1.3,219,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,926,71,7/5/2022,PIPA,36.5,5.6,329,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,927,72,7/5/2022,QUMA,18,5.2,100,Quercus ,marilandica,Quercus marilandica,blackjack oak,Upland oak,Upland oak,Upland oak,
Talladega,928,72,7/5/2022,PIEC,13,4.8,227,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,929,72,7/5/2022,PIEC,13.9,5.9,268,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,930,72,7/5/2022,PIEC,19,6.8,234,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,931,72,7/5/2022,PIEC,23.9,7,278,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,932,72,7/5/2022,PIEC,25,1.7,344,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,933,72,7/5/2022,PIEC,27.3,5.2,56,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,934,72,7/5/2022,PITA,29.5,7.4,124,Pinus ,taeda,Pinus taeda,loblolly pine,Pinus,pine,Pine,
Talladega,935,72,7/5/2022,PIPA,46.8,3.8,135,Pinus ,palustris,Pinus palustris,longleaf pine,Pinus,pine,Pine,
Talladega,936,72,7/5/2022,NYSY,11.3,4.8,42,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,937,74,7/5/2022,QUAL,11.8,7.9,94,Quercus ,alba,Quercus alba,white oak,Upland oak,Upland oak,Upland oak,
Talladega,938,74,7/5/2022,QUFA,27,3.1,317,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
Talladega,939,74,7/5/2022,QUMA,28.5,6.4,21,Quercus ,marilandica,Quercus marilandica,blackjack oak,Upland oak,Upland oak,Upland oak,
Talladega,940,74,7/5/2022,PIEC,16.5,4.8,241,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,941,74,7/5/2022,PIEC,19,3.2,187,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,942,74,7/5/2022,PIEC,44.5,3.1,107,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,943,74,7/5/2022,NYSY,11.5,5.3,103,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,944,74,7/5/2022,NYSY,13,3.8,76,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,945,74,7/5/2022,NYSY,18.6,7.2,270,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,946,74,7/5/2022,NYSY,24.3,1.2,205,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,947,75,7/5/2022,QURU,40.6,45,34,Quercus ,rubrum,Quercus rubrum,northern red oak,Upland oak,Upland oak,Upland oak,
Talladega,948,75,7/5/2022,PIEC,31.5,2.3,324,Pinus ,echinata,Pinus echinata,shortleaf pine,Pinus,pine,Pine,
Talladega,949,75,7/5/2022,NYSY,14.2,4.1,291,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,950,75,7/5/2022,NYSY,15.5,6.1,359,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,951,75,7/5/2022,NYSY,15.6,5.7,232,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,952,75,7/5/2022,NYSY,15.8,6.5,258,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,953,75,7/5/2022,NYSY,17,3.5,331,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,954,75,7/5/2022,NYSY,18,7.1,197,Nyssa ,sylvatica,Nyssa sylvatica,black gum,other,other,Encroaching,
Talladega,955,75,7/5/2022,CARYA,10.8,4,321,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,956,75,7/5/2022,CARYA,14.8,2.1,38,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,957,75,7/5/2022,CARYA,15.2,3.5,190,Carya ,sp.,Carya sp.,hickory,other,other,Encroaching,
Talladega,958,76,7/5/2022,QUFA,13.5,,,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
Talladega,959,76,7/5/2022,QUFA,45.8,,,Quercus ,falcata,Quercus falcata,southern red oak,Upland oak,Upland oak,Upland oak,
